Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-24 00:00:00-04:00,24.66258029458687,24.85076919012899,24.66258029458687,24.77153205871582,1125600,0.0,0
2022-03-25 00:00:00-04:00,24.781434943097874,24.83095743781214,24.672483187732002,24.81709098815918,139000,0.0,0
2022-03-28 00:00:00-04:00,24.682390196831935,24.7121048297248,24.543725688323036,24.69229507446289,1104400,0.0,0
2022-03-29 00:00:00-04:00,25.15781205527635,25.20733644159473,24.989432920118187,25.197431564331055,759300,0.0,0
2022-03-30 00:00:00-04:00,25.138002541081743,25.177622050515236,25.020137712092833,25.058765411376953,54300,0.0,0
2022-03-31 00:00:00-04:00,24.860674248473014,24.959721135750247,24.667533857321647,24.6724853515625,35700,0.0,0
2022-04-01 00:00:00-04:00,24.811149548959527,24.850769059038228,24.702199674567535,24.840864181518555,58300,0.0,0
2022-04-04 00:00:00-04:00,24.890386459518588,24.979528467243984,24.890386459518588,24.963682174682617,22900,0.0,0
2022-04-05 00:00:00-04:00,24.771532338593165,24.800255161462704,24.573438563240988,24.622962951660156,187900,0.0,0
2022-04-06 00:00:00-04:00,24.345630677107003,24.46448731347752,24.206966175643192,24.325820922851562,221900,0.0,0
2022-04-07 00:00:00-04:00,24.028682165668492,24.395153173583466,24.028682165668492,24.325820922851562,66600,0.0,0
2022-04-08 00:00:00-04:00,24.296108145205718,24.43477264646735,24.296108145205718,24.34364891052246,16700,0.0,0
2022-04-11 00:00:00-04:00,24.246584260590605,24.26639401522645,24.06830024719238,24.068300247192383,49900,0.0,0
2022-04-12 00:00:00-04:00,24.236679497741417,24.24163288100486,23.949445610813825,24.008872985839844,50100,0.0,0
2022-04-13 00:00:00-04:00,24.078204789133856,24.306013185948633,24.068299911953897,24.256488800048828,147800,0.0,0
2022-04-14 00:00:00-04:00,24.20696827045818,24.325823027951966,24.197063392473314,24.224796295166016,60600,0.0,0
2022-04-18 00:00:00-04:00,24.286203721887368,24.286203721887368,24.068300199647904,24.09801483154297,68600,0.0,0
2022-04-19 00:00:00-04:00,24.088109697580503,24.266393708726888,24.041558852852635,24.236679077148438,44000,0.0,0
2022-04-20 00:00:00-04:00,24.514011548663454,24.53382130432395,24.395154903862775,24.424869537353516,316000,0.0,0
2022-04-21 00:00:00-04:00,24.712103935004393,24.731911800386904,24.137634277343746,24.13763427734375,82200,0.0,0
2022-04-22 00:00:00-04:00,24.088110673471785,24.088110673471785,23.7067813873291,23.7067813873291,109400,0.0,0
2022-04-25 00:00:00-04:00,23.483926642979984,23.612688164068633,23.226407379127195,23.56316566467285,136900,0.0,0
2022-04-26 00:00:00-04:00,23.4195470164761,23.454213142767852,22.929265975952145,22.92926597595215,188100,0.0,0
2022-04-27 00:00:00-04:00,23.02831269897795,23.21650158978447,22.92926581491335,23.018407821655273,200900,0.0,0
2022-04-28 00:00:00-04:00,23.285833120040905,23.483924992867248,23.048121739152016,23.414592742919922,160000,0.0,0
2022-04-29 00:00:00-04:00,23.483925531020216,23.652304665820317,23.12141609191894,23.121416091918945,359400,0.0,0
2022-05-02 00:00:00-04:00,23.028312635569836,23.12537778823776,22.800506125262046,23.058027267456055,385200,0.0,0
2022-05-03 00:00:00-04:00,23.256120599441253,23.360118983799893,23.196693221116647,23.305644989013672,197000,0.0,0
2022-05-04 00:00:00-04:00,23.31554731527516,23.701828065854006,23.116463636055027,23.66716194152832,475200,0.0,0
2022-05-05 00:00:00-04:00,23.41459363319888,23.434403387983366,22.770791716000648,22.92926597595215,266600,0.0,0
2022-05-06 00:00:00-04:00,22.85002918687362,22.909456562951473,22.60241291585997,22.741077423095703,506000,0.0,0
2022-05-09 00:00:00-04:00,22.384512553316753,22.394417431421317,22.018039620097312,22.067564010620117,607300,0.0,0
2022-05-10 00:00:00-04:00,22.40432024861931,22.40432024861931,21.968515097918683,22.130950927734375,778000,0.0,0
2022-05-11 00:00:00-04:00,22.245844258137687,22.503365399480213,22.02299113179554,22.047752380371094,1150400,0.0,0
2022-05-12 00:00:00-04:00,22.008132902916955,22.146799295631038,21.80013614758909,22.027942657470703,1027800,0.0,0
2022-05-13 00:00:00-04:00,22.493461511398475,22.602413276916817,22.31517938031699,22.55289077758789,367800,0.0,0
2022-05-16 00:00:00-04:00,22.542985768429066,22.750982531392314,22.45186202763404,22.622222900390625,539700,0.0,0
2022-05-17 00:00:00-04:00,23.067932063289092,23.0976448059082,22.919360793544854,23.097644805908203,1165400,0.0,0
2022-05-18 00:00:00-04:00,22.8995539899358,22.909456978493214,22.51327131551763,22.523176193237305,1345300,0.0,0
2022-05-19 00:00:00-04:00,22.60241280425826,22.949075959798133,22.523175673491625,22.81041145324707,562000,0.0,0
2022-05-20 00:00:00-04:00,23.097645129361943,23.097645129361943,22.651936981374163,22.919361114501953,539900,0.0,0
2022-05-23 00:00:00-04:00,23.20659809903113,23.37497724525277,23.127360964877553,23.305644989013672,601300,0.0,0
2022-05-24 00:00:00-04:00,23.186786604446734,23.295738364173573,23.067931856710324,23.216501235961914,268700,0.0,0
2022-05-25 00:00:00-04:00,23.087739641406,23.365070533761088,23.087739641406,23.256118774414062,1404200,0.0,0
2022-05-26 00:00:00-04:00,23.27592994288394,23.563165729828054,23.27592994288394,23.52354621887207,466800,0.0,0
2022-05-27 00:00:00-04:00,23.691924901870607,23.790971788174225,23.652305391684273,23.771162033081055,421600,0.0,0
2022-05-31 00:00:00-04:00,23.751350528586507,23.83058765396076,23.642400661923215,23.682018280029297,319200,0.0,0
2022-06-01 00:00:00-04:00,23.909825050479014,23.909825050479014,23.434402292842076,23.533449172973633,303300,0.0,0
2022-06-02 00:00:00-04:00,23.721639098912252,24.018777863204548,23.65230495735934,24.008872985839844,398700,0.0,0
2022-06-03 00:00:00-04:00,23.771162164324974,23.790971919527514,23.63249765623166,23.70182991027832,354200,0.0,0
2022-06-06 00:00:00-04:00,23.93954115684488,23.979158777842176,23.741447384371728,23.78106689453125,282400,0.0,0
2022-06-07 00:00:00-04:00,23.578021435245233,23.919731206349436,23.578021435245233,23.890018463134766,289800,0.0,0
2022-06-08 00:00:00-04:00,23.711733036762396,23.771160408819057,23.57603830172454,23.612686157226562,165300,0.0,0
2022-06-09 00:00:00-04:00,23.474022553047565,23.51364017287291,23.11745452880859,23.117454528808594,1236900,0.0,0
2022-06-10 00:00:00-04:00,22.760885585747022,22.760885585747022,22.493459578363375,22.57269859313965,371100,0.0,0
2022-06-13 00:00:00-04:00,22.01803818678106,22.027943064240837,21.750612162853624,21.810041427612305,544700,0.0,0
2022-06-14 00:00:00-04:00,21.77042237695918,21.81004188763396,21.394046471359992,21.56242561340332,2175300,0.0,0
2022-06-15 00:00:00-04:00,21.80013624411951,22.08737012977207,21.592137598708458,21.97842025756836,674900,0.0,0
2022-06-16 00:00:00-04:00,21.4732819868475,21.572328866915075,21.294997980558282,21.403949737548828,831400,0.0,0
2022-06-17 00:00:00-04:00,21.4237577604789,21.48318702245568,21.18604638005813,21.314807891845703,1204800,0.0,0
2022-06-21 00:00:00-04:00,21.790230047528407,21.790230047528407,21.592136291431505,21.651565551757812,688500,0.0,0
2022-06-22 00:00:00-04:00,21.531119020066303,21.580891587481208,21.2922163923627,21.431577682495117,1410600,0.109,0
2022-06-23 00:00:00-04:00,21.35194267706871,21.361895291551257,21.053312979602815,21.252399444580078,1264200,0.0,0
2022-06-24 00:00:00-04:00,21.51121113734223,21.859609603881836,21.50125662420835,21.859609603881836,1525400,0.0,0
2022-06-27 00:00:00-04:00,21.839702727668836,21.919336935027413,21.730204980564817,21.819793701171875,1017300,0.0,0
2022-06-28 00:00:00-04:00,22.056707309412534,22.0786061001259,21.700342178344727,21.700342178344727,874800,0.0,0
2022-06-29 00:00:00-04:00,21.620706991303297,21.691383464987133,21.531118271699658,21.551027297973633,707400,0.0,0
2022-06-30 00:00:00-04:00,21.108062699576738,21.45148487188509,21.06326833809049,21.42162322998047,1084200,0.0,0
2022-07-01 00:00:00-04:00,21.242445473677837,21.471393585205078,21.06924111809606,21.471393585205078,720500,0.0,0
2022-07-05 00:00:00-04:00,20.814410487376325,20.923908233642578,20.63821959134771,20.923908233642578,834200,0.0,0
2022-07-06 00:00:00-04:00,20.874135849580604,20.933862929134698,20.694960306806124,20.894044876098633,1567000,0.0,0
2022-07-07 00:00:00-04:00,21.113038219872283,21.262354018345796,21.113038219872283,21.24244499206543,773900,0.0,0
2022-07-08 00:00:00-04:00,21.292216948496996,21.411669214783444,21.182721094582895,21.341989517211914,648400,0.0,0
2022-07-11 00:00:00-04:00,21.00354212793989,21.08317633350454,20.93883874259698,20.973678588867188,718600,0.0,0
2022-07-12 00:00:00-04:00,20.923908233642578,21.083176647141176,20.864181154608666,20.923908233642578,1201700,0.0,0
2022-07-13 00:00:00-04:00,20.79450158171156,20.97367902259464,20.456055726405577,20.90399932861328,1290900,0.0,0
2022-07-14 00:00:00-04:00,20.31669652797513,20.57550817848409,20.256971346666685,20.565553665161133,1288000,0.0,0
2022-07-15 00:00:00-04:00,20.90399957193853,20.90399957193853,20.595417252730876,20.864181518554688,1155300,0.0,0
2022-07-18 00:00:00-04:00,21.17276653622648,21.25737705491952,20.988610880313356,21.043359756469727,1191700,0.0,0
2022-07-19 00:00:00-04:00,21.570936081981852,21.610752235453376,21.391758644786936,21.590845108032227,812400,0.0,0
2022-07-20 00:00:00-04:00,21.58089108940706,21.62070724379074,21.40171364810734,21.511211395263672,1253800,0.0,0
2022-07-21 00:00:00-04:00,21.521166327523822,21.760068954365014,21.451484733394498,21.75011444091797,1154700,0.0,0
2022-07-22 00:00:00-04:00,21.82974921132837,21.899428908620557,21.58686515258722,21.660526275634766,735300,0.0,0
2022-07-25 00:00:00-04:00,21.809839006053934,21.8645878791494,21.730204799359417,21.84965705871582,694000,0.0,0
2022-07-26 00:00:00-04:00,21.660525104809757,21.69038864430476,21.501256691428228,21.541072845458984,898400,0.0,0
2022-07-27 00:00:00-04:00,21.72025113339179,22.04874248614813,21.670480464252385,22.01888084411621,653200,0.0,0
2022-07-28 00:00:00-04:00,22.07860509755493,22.198055457913757,21.879518632117893,22.168193817138672,1006100,0.0,0
2022-07-29 00:00:00-04:00,22.28764405069368,22.49668502807617,22.178148204092594,22.496685028076172,818200,0.0,0
2022-08-01 00:00:00-04:00,22.486730575561523,22.591250115219655,22.357323803826393,22.486730575561523,626400,0.0,0
2022-08-02 00:00:00-04:00,22.35732393197647,22.3871874714625,22.138330338300005,22.158239364624023,511800,0.0,0
2022-08-03 00:00:00-04:00,22.237874801147537,22.317509012218505,22.11842253522641,22.267738342285156,742200,0.0,0
2022-08-04 00:00:00-04:00,22.198056182125658,22.40211896147301,22.198056182125658,22.357324600219727,541600,0.0,0
2022-08-05 00:00:00-04:00,22.198055267333984,22.242849626741275,22.028832342754125,22.198055267333984,650600,0.0,0
2022-08-08 00:00:00-04:00,22.397142907457773,22.486731630977953,22.277690643221096,22.317508697509766,525100,0.0,0
2022-08-09 00:00:00-04:00,22.33741658624737,22.33741658624737,22.16421223590339,22.193078994750977,617000,0.0,0
2022-08-10 00:00:00-04:00,22.675862676681266,22.835131090151243,22.636044623999148,22.770427703857422,560300,0.0,0
2022-08-11 00:00:00-04:00,22.91476505315097,22.95458120678033,22.775403768875133,22.810245513916016,414700,0.0,0
2022-08-12 00:00:00-04:00,22.83513178895169,22.964536666870117,22.77540470810074,22.964536666870117,217100,0.0,0
2022-08-15 00:00:00-04:00,22.914765331801366,22.914765331801366,22.645999171675296,22.765451431274414,927300,0.0,0
2022-08-16 00:00:00-04:00,22.675862461255367,22.840107180435616,22.66590794817941,22.805267333984375,1254200,0.0,0
2022-08-17 00:00:00-04:00,22.596229614382704,22.70572546754569,22.466822835240972,22.586275100708008,653100,0.0,0
2022-08-18 00:00:00-04:00,22.596229798186748,22.606182413313054,22.48673204550373,22.556411743164062,543600,0.0,0
2022-08-19 00:00:00-04:00,22.31750938121629,22.337418408970546,22.138331928686757,22.208011627197266,402600,0.0,0
2022-08-22 00:00:00-04:00,21.959153089392068,21.959153089392068,21.765044827619864,21.819793701171875,878000,0.0,0
2022-08-23 00:00:00-04:00,21.819794925584546,22.088561102487468,21.809840411777472,21.929292678833008,1190700,0.0,0
2022-08-24 00:00:00-04:00,21.849658405963638,22.008926829173145,21.809840350846574,21.939247131347656,593100,0.0,0
2022-08-25 00:00:00-04:00,22.018879917375518,22.178148330273448,21.97906186483641,22.168193817138672,441600,0.0,0
2022-08-26 00:00:00-04:00,22.17814808611369,22.188102599138876,21.58089059500704,21.590845108032227,874000,0.0,0
2022-08-29 00:00:00-04:00,21.531118029881107,21.6704793136045,21.516187209657936,21.590845108032227,760300,0.0,0
2022-08-30 00:00:00-04:00,21.740160253795484,21.740160253795484,21.34198920308353,21.391759872436523,959100,0.0,0
2022-08-31 00:00:00-04:00,21.421622370221982,21.461438524039888,21.247421238709567,21.252399444580078,1180600,0.0,0
2022-09-01 00:00:00-04:00,20.9438170693854,20.95376968383789,20.724821578845887,20.95376968383789,1100900,0.0,0
2022-09-02 00:00:00-04:00,21.103086173600037,21.272309104281305,20.774594825645732,20.844274520874023,782300,0.0,0
2022-09-06 00:00:00-04:00,20.953770897941432,20.953770897941432,20.714868266025203,20.759662628173828,1054800,0.0,0
2022-09-07 00:00:00-04:00,20.62527865405857,20.92390835507346,20.565553473307297,20.90399932861328,2690400,0.0,0
2022-09-08 00:00:00-04:00,20.685005365386395,20.96372413635254,20.675050852333428,20.96372413635254,823100,0.0,0
2022-09-09 00:00:00-04:00,21.351942980470426,21.53111852314088,21.351942980470426,21.511211395263672,654800,0.0,0
2022-09-12 00:00:00-04:00,21.809839127244953,21.898432965869457,21.7501139465495,21.829748153686523,803100,0.0,0
2022-09-13 00:00:00-04:00,21.381805566338222,21.491303318332626,21.033405181598237,21.053314208984375,687900,0.0,0
